日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:52:27	1535903547.928099	1	13.613	13.500	13.556	13.444	117.402421	39.557355	13.597	111.947	4	-0.321	0.119	-0.10976	5.00000	0.000000	0.000000
20180902_23:52:27	1535903547.943699	1	13.613	13.556	13.556	13.556	117.402421	39.557355	13.597	111.947	4	-0.321	0.119	-0.10976	5.00000	0.000000	0.000000
20180902_23:52:27	1535903547.959299	1	13.613	13.556	13.556	13.556	117.402420	39.557357	13.599	111.930	4	-0.327	0.088	-0.01666	5.00000	0.000000	0.000000
20180902_23:52:27	1535903547.974899	1	13.613	13.500	13.556	13.500	117.402420	39.557357	13.599	111.930	4	-0.327	0.088	-0.01666	5.00000	0.000000	0.000000
20180902_23:52:27	1535903547.990499	1	13.613	13.500	13.556	13.500	117.402420	39.557357	13.599	111.930	4	-0.327	0.088	-0.01666	5.00000	0.000000	0.000000
20180902_23:52:28	1535903548.006099	1	13.613	13.500	13.556	13.500	117.402420	39.557357	13.599	111.930	4	-0.327	0.088	-0.01666	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.021699	1	13.613	13.500	13.556	13.500	117.402419	39.557358	13.591	111.913	4	-0.330	0.083	-0.09114	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.037299	1	13.613	13.444	13.500	13.444	117.402419	39.557358	13.591	111.913	4	-0.330	0.083	-0.09114	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.052899	1	13.613	13.444	13.500	13.444	117.402419	39.557358	13.591	111.913	4	-0.330	0.083	-0.09114	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.068499	1	13.556	13.500	13.444	13.444	117.402419	39.557358	13.591	111.913	4	-0.330	0.083	-0.09114	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.084099	1	13.556	13.500	13.444	13.444	117.402418	39.557360	13.578	111.893	4	-0.342	0.084	-0.18228	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.099699	1	13.556	13.444	13.444	13.444	117.402418	39.557360	13.578	111.893	4	-0.342	0.084	-0.18228	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.115299	1	13.556	13.444	13.444	13.444	117.402418	39.557360	13.578	111.893	4	-0.342	0.084	-0.18228	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.130899	1	13.556	13.444	13.500	13.444	117.402418	39.557360	13.578	111.893	4	-0.342	0.084	-0.18228	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.146499	1	13.556	13.444	13.500	13.444	117.402416	39.557363	13.577	111.862	4	-0.381	0.090	-0.00098	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.162099	1	13.556	13.444	13.500	13.444	117.402416	39.557363	13.577	111.862	4	-0.381	0.090	-0.00098	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.177699	1	13.556	13.444	13.500	13.444	117.402416	39.557363	13.577	111.862	4	-0.381	0.090	-0.00098	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.193299	1	13.556	13.444	13.500	13.444	117.402416	39.557363	13.577	111.862	4	-0.381	0.090	-0.00098	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.208899	1	13.556	13.444	13.500	13.444	117.402416	39.557365	13.578	111.841	4	-0.405	0.126	0.03822	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.224499	1	13.500	13.556	13.500	13.444	117.402416	39.557365	13.578	111.841	4	-0.405	0.126	0.03822	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.240099	1	13.500	13.556	13.500	13.444	117.402416	39.557365	13.578	111.841	4	-0.405	0.126	0.03822	4.00000	0.000000	0.000000
20180902_23:52:28	1535903548.255699	1	13.556	13.556	13.444	13.444	117.402416	39.557365	13.578	111.841	4	-0.405	0.126	0.03822	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.271299	1	13.556	13.556	13.444	13.444	117.402415	39.557367	13.570	111.828	4	-0.412	0.147	-0.18620	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.286899	1	13.500	13.556	13.500	13.444	117.402415	39.557367	13.570	111.828	4	-0.412	0.147	-0.18620	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.302499	1	13.500	13.556	13.500	13.444	117.402415	39.557367	13.570	111.828	4	-0.412	0.147	-0.18620	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.318099	1	13.556	13.556	13.444	13.444	117.402415	39.557367	13.570	111.828	4	-0.412	0.147	-0.18620	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.333699	1	13.556	13.556	13.444	13.444	117.402413	39.557369	13.568	111.818	4	-0.404	0.167	-0.30772	3.00000	0.000000	0.000000
20180902_23:52:28	1535903548.349299	1	13.500	13.444	13.444	13.444	117.402413	39.557369	13.568	111.818	4	-0.404	0.167	-0.30772	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.364899	1	13.500	13.444	13.444	13.444	117.402413	39.557369	13.568	111.818	4	-0.404	0.167	-0.30772	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.380499	1	13.556	13.444	13.500	13.444	117.402413	39.557369	13.568	111.818	4	-0.404	0.167	-0.30772	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.396099	1	13.556	13.444	13.500	13.444	117.402413	39.557370	13.565	111.802	4	-0.395	0.187	-0.09212	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.411699	1	13.556	13.500	13.500	13.444	117.402413	39.557370	13.565	111.802	4	-0.395	0.187	-0.09212	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.427299	1	13.556	13.500	13.500	13.444	117.402413	39.557370	13.565	111.802	4	-0.395	0.187	-0.09212	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.442899	1	13.500	13.444	13.500	13.444	117.402413	39.557370	13.565	111.802	4	-0.395	0.187	-0.09212	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.458499	1	13.500	13.444	13.500	13.444	117.402412	39.557372	13.559	111.779	4	-0.397	0.184	-0.09898	2.00000	0.000000	0.000000
20180902_23:52:28	1535903548.474099	1	13.613	13.500	13.500	13.444	117.402412	39.557372	13.559	111.779	4	-0.397	0.184	-0.09898	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.489699	1	13.613	13.500	13.500	13.444	117.402412	39.557372	13.559	111.779	4	-0.397	0.184	-0.09898	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.505299	1	13.613	13.444	13.500	13.444	117.402412	39.557372	13.559	111.779	4	-0.397	0.184	-0.09898	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.520899	1	13.613	13.444	13.500	13.444	117.402411	39.557374	13.565	111.758	4	-0.409	0.162	-0.14112	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.536499	1	13.556	13.444	13.556	13.444	117.402411	39.557374	13.565	111.758	4	-0.409	0.162	-0.14112	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.552099	1	13.556	13.444	13.556	13.444	117.402411	39.557374	13.565	111.758	4	-0.409	0.162	-0.14112	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.567699	1	13.556	13.500	13.500	13.444	117.402411	39.557374	13.565	111.758	4	-0.409	0.162	-0.14112	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.583299	1	13.556	13.500	13.500	13.444	117.402410	39.557376	13.571	111.740	4	-0.420	0.150	0.20580	1.00000	0.000000	0.000000
20180902_23:52:28	1535903548.598899	1	13.613	13.444	13.444	13.500	117.402410	39.557376	13.571	111.740	4	-0.420	0.150	0.20580	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.614499	1	13.613	13.444	13.444	13.500	117.402410	39.557376	13.571	111.740	4	-0.420	0.150	0.20580	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.630099	1	13.556	13.444	13.444	13.444	117.402410	39.557376	13.571	111.740	4	-0.420	0.150	0.20580	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.645699	1	13.556	13.444	13.444	13.444	117.402408	39.557379	13.570	111.722	4	-0.452	0.160	-0.06272	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.661299	1	13.556	13.444	13.444	13.500	117.402408	39.557379	13.570	111.722	4	-0.452	0.160	-0.06272	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.676899	1	13.556	13.444	13.444	13.500	117.402408	39.557379	13.570	111.722	4	-0.452	0.160	-0.06272	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.692499	1	13.556	13.444	13.444	13.444	117.402408	39.557379	13.570	111.722	4	-0.452	0.160	-0.06272	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.708099	1	13.556	13.444	13.444	13.444	117.402407	39.557381	13.572	111.713	4	-0.474	0.174	-0.03136	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.723699	1	13.500	13.444	13.444	13.444	117.402407	39.557381	13.572	111.713	4	-0.474	0.174	-0.03136	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.739299	1	13.500	13.444	13.444	13.444	117.402407	39.557381	13.572	111.713	4	-0.474	0.174	-0.03136	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.754899	1	13.556	13.444	13.444	13.444	117.402407	39.557381	13.572	111.713	4	-0.474	0.174	-0.03136	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.770499	1	13.556	13.444	13.444	13.444	117.402406	39.557383	13.568	111.706	4	-0.490	0.199	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.786099	1	13.556	13.500	13.444	13.444	117.402406	39.557383	13.568	111.706	4	-0.490	0.199	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.801699	1	13.556	13.500	13.444	13.444	117.402406	39.557383	13.568	111.706	4	-0.490	0.199	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.817299	1	13.556	13.444	13.444	13.444	117.402406	39.557383	13.568	111.706	4	-0.490	0.199	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.832899	1	13.556	13.444	13.444	13.444	117.402406	39.557384	13.560	111.698	4	-0.500	0.241	0.00196	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.848499	1	13.500	13.556	13.444	13.388	117.402406	39.557384	13.560	111.698	4	-0.500	0.241	0.00196	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.864099	1	13.500	13.556	13.444	13.388	117.402406	39.557384	13.560	111.698	4	-0.500	0.241	0.00196	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.879699	1	13.556	13.500	13.444	13.444	117.402406	39.557384	13.560	111.698	4	-0.500	0.241	0.00196	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.895299	1	13.556	13.500	13.444	13.444	117.402405	39.557386	13.560	111.687	4	-0.507	0.272	-0.04802	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.910899	1	13.444	13.500	13.444	13.444	117.402405	39.557386	13.560	111.687	4	-0.507	0.272	-0.04802	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.926499	1	13.444	13.500	13.444	13.444	117.402405	39.557386	13.560	111.687	4	-0.507	0.272	-0.04802	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.942099	1	13.444	13.444	13.444	13.444	117.402405	39.557386	13.560	111.687	4	-0.507	0.272	-0.04802	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.957699	1	13.444	13.444	13.444	13.444	117.402404	39.557388	13.558	111.683	4	-0.515	0.275	-0.19698	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.973299	1	13.556	13.444	13.444	13.500	117.402404	39.557388	13.558	111.683	4	-0.515	0.275	-0.19698	0.00000	0.000000	0.000000
20180902_23:52:28	1535903548.988899	1	13.556	13.444	13.444	13.500	117.402404	39.557388	13.558	111.683	4	-0.515	0.275	-0.19698	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.004499	1	13.444	13.444	13.444	13.500	117.402404	39.557388	13.558	111.683	4	-0.515	0.275	-0.19698	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.020099	1	13.444	13.444	13.444	13.500	117.402403	39.557390	13.561	111.678	4	-0.517	0.277	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.035699	1	13.500	13.500	13.500	13.444	117.402403	39.557390	13.561	111.678	4	-0.517	0.277	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.051299	1	13.500	13.500	13.500	13.444	117.402403	39.557390	13.561	111.678	4	-0.517	0.277	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.066899	1	13.500	13.444	13.444	13.444	117.402403	39.557390	13.561	111.678	4	-0.517	0.277	-0.05194	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.082499	1	13.500	13.444	13.444	13.444	117.402402	39.557392	13.560	111.673	4	-0.520	0.266	-0.04018	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.098099	1	13.556	13.444	13.444	13.444	117.402402	39.557392	13.560	111.673	4	-0.520	0.266	-0.04018	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.113699	1	13.556	13.444	13.444	13.444	117.402402	39.557392	13.560	111.673	4	-0.520	0.266	-0.04018	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.129299	1	13.556	13.444	13.444	13.388	117.402402	39.557392	13.560	111.673	4	-0.520	0.266	-0.04018	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.144899	1	13.556	13.444	13.444	13.388	117.402401	39.557394	13.558	111.667	4	-0.523	0.248	0.11270	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.160499	1	13.556	13.444	13.444	13.444	117.402401	39.557394	13.558	111.667	4	-0.523	0.248	0.11270	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.176099	1	13.556	13.444	13.444	13.444	117.402401	39.557394	13.558	111.667	4	-0.523	0.248	0.11270	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.191699	1	13.556	13.444	13.444	13.444	117.402401	39.557394	13.558	111.667	4	-0.523	0.248	0.11270	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.207299	1	13.556	13.444	13.444	13.444	117.402399	39.557396	13.561	111.657	4	-0.545	0.241	0.00196	0.00000	0.000000	0.000000
20180902_23:52:29	1535903549.222899	1	13.556	13.444	13.500	13.444	117.402399	39.557396	13.561	111.657	4	-0.545	0.241	0.00196	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.238499	1	13.556	13.444	13.500	13.444	117.402399	39.557396	13.561	111.657	4	-0.545	0.241	0.00196	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.254099	1	13.556	13.444	13.500	13.444	117.402399	39.557396	13.561	111.657	4	-0.545	0.241	0.00196	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.269699	1	13.556	13.444	13.500	13.444	117.402399	39.557398	13.556	111.649	4	-0.552	0.255	-0.05684	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.285299	1	13.556	13.444	13.444	13.444	117.402399	39.557398	13.556	111.649	4	-0.552	0.255	-0.05684	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.300899	1	13.556	13.444	13.444	13.444	117.402399	39.557398	13.556	111.649	4	-0.552	0.255	-0.05684	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.316499	1	13.556	13.500	13.444	13.500	117.402399	39.557398	13.556	111.649	4	-0.552	0.255	-0.05684	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.332099	1	13.556	13.500	13.444	13.500	117.402398	39.557400	13.557	111.648	4	-0.553	0.270	-0.33320	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.347699	1	13.556	13.500	13.444	13.444	117.402398	39.557400	13.557	111.648	4	-0.553	0.270	-0.33320	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.363299	1	13.556	13.500	13.444	13.444	117.402398	39.557400	13.557	111.648	4	-0.553	0.270	-0.33320	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.378899	1	13.500	13.500	13.444	13.444	117.402398	39.557400	13.557	111.648	4	-0.553	0.270	-0.33320	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.394499	1	13.500	13.500	13.444	13.444	117.402397	39.557402	13.557	111.650	4	-0.546	0.289	-0.25872	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.410099	1	13.500	13.500	13.444	13.388	117.402397	39.557402	13.557	111.650	4	-0.546	0.289	-0.25872	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.425699	1	13.500	13.500	13.444	13.388	117.402397	39.557402	13.557	111.650	4	-0.546	0.289	-0.25872	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.441299	1	13.500	13.500	13.444	13.444	117.402397	39.557402	13.557	111.650	4	-0.546	0.289	-0.25872	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.456899	1	13.500	13.500	13.444	13.444	117.402396	39.557404	13.555	111.649	4	-0.541	0.327	-0.29792	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.472499	1	13.500	13.556	13.444	13.444	117.402396	39.557404	13.555	111.649	4	-0.541	0.327	-0.29792	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.488099	1	13.500	13.556	13.444	13.444	117.402396	39.557404	13.555	111.649	4	-0.541	0.327	-0.29792	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.503699	1	13.444	13.444	13.444	13.444	117.402396	39.557404	13.555	111.649	4	-0.541	0.327	-0.29792	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.519299	1	13.444	13.444	13.444	13.444	117.402395	39.557406	13.571	111.642	4	-0.546	0.367	-0.02744	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.534899	1	13.444	13.444	13.444	13.444	117.402395	39.557406	13.571	111.642	4	-0.546	0.367	-0.02744	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.550499	1	13.444	13.444	13.444	13.444	117.402395	39.557406	13.571	111.642	4	-0.546	0.367	-0.02744	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.566099	1	13.500	13.500	13.444	13.444	117.402395	39.557406	13.571	111.642	4	-0.546	0.367	-0.02744	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.581699	1	13.500	13.500	13.444	13.444	117.402394	39.557408	13.571	111.637	4	-0.562	0.385	-0.11074	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.597299	1	13.444	13.444	13.444	13.444	117.402394	39.557408	13.571	111.637	4	-0.562	0.385	-0.11074	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.612899	1	13.444	13.444	13.444	13.444	117.402394	39.557408	13.571	111.637	4	-0.562	0.385	-0.11074	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.628499	1	13.500	13.500	13.444	13.500	117.402394	39.557408	13.571	111.637	4	-0.562	0.385	-0.11074	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.644099	1	13.500	13.500	13.444	13.500	117.402393	39.557410	13.575	111.635	4	-0.572	0.379	-0.10780	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.659699	1	13.556	13.500	13.500	13.500	117.402393	39.557410	13.575	111.635	4	-0.572	0.379	-0.10780	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.675299	1	13.556	13.500	13.500	13.500	117.402393	39.557410	13.575	111.635	4	-0.572	0.379	-0.10780	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.690899	1	13.556	13.500	13.500	13.500	117.402393	39.557410	13.575	111.635	4	-0.572	0.379	-0.10780	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.706499	1	13.556	13.500	13.500	13.500	117.402391	39.557412	13.576	111.635	4	-0.575	0.358	-0.26068	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.722099	1	13.556	13.444	13.556	13.444	117.402391	39.557412	13.576	111.635	4	-0.575	0.358	-0.26068	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.737699	1	13.556	13.444	13.556	13.444	117.402391	39.557412	13.576	111.635	4	-0.575	0.358	-0.26068	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.753299	1	13.613	13.556	13.500	13.500	117.402391	39.557412	13.576	111.635	4	-0.575	0.358	-0.26068	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.768899	1	13.613	13.556	13.500	13.500	117.402390	39.557414	13.578	111.634	4	-0.574	0.353	-0.36946	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.784499	1	13.556	13.500	13.500	13.444	117.402390	39.557414	13.578	111.634	4	-0.574	0.353	-0.36946	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.800099	1	13.556	13.500	13.500	13.444	117.402390	39.557414	13.578	111.634	4	-0.574	0.353	-0.36946	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.815699	1	13.556	13.500	13.500	13.444	117.402390	39.557414	13.578	111.634	4	-0.574	0.353	-0.36946	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.831299	1	13.556	13.500	13.500	13.444	117.402390	39.557416	13.582	111.633	4	-0.571	0.340	-0.33712	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.846899	1	13.613	13.444	13.500	13.556	117.402390	39.557416	13.582	111.633	4	-0.571	0.340	-0.33712	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.862499	1	13.613	13.444	13.500	13.556	117.402390	39.557416	13.582	111.633	4	-0.571	0.340	-0.33712	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.878099	1	13.613	13.500	13.500	13.500	117.402390	39.557416	13.582	111.633	4	-0.571	0.340	-0.33712	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.893699	1	13.613	13.500	13.500	13.500	117.402389	39.557418	13.580	111.630	4	-0.570	0.343	0.13426	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.909299	1	13.613	13.500	13.500	13.500	117.402389	39.557418	13.580	111.630	4	-0.570	0.343	0.13426	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.924899	1	13.613	13.500	13.500	13.500	117.402389	39.557418	13.580	111.630	4	-0.570	0.343	0.13426	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.940499	1	13.556	13.500	13.500	13.500	117.402389	39.557418	13.580	111.630	4	-0.570	0.343	0.13426	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.956099	1	13.556	13.500	13.500	13.500	117.402388	39.557420	13.584	111.630	4	-0.570	0.352	0.06076	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.971699	1	13.500	13.444	13.444	13.444	117.402388	39.557420	13.584	111.630	4	-0.570	0.352	0.06076	-1.00000	0.000000	0.000000
20180902_23:52:29	1535903549.987299	1	13.500	13.444	13.444	13.444	117.402388	39.557420	13.584	111.630	4	-0.570	0.352	0.06076	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.002899	1	13.500	13.500	13.444	13.444	117.402388	39.557420	13.584	111.630	4	-0.570	0.352	0.06076	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.018499	1	13.500	13.500	13.444	13.444	117.402387	39.557422	13.581	111.630	4	-0.576	0.367	0.06566	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.034099	1	13.500	13.500	13.444	13.444	117.402387	39.557422	13.581	111.630	4	-0.576	0.367	0.06566	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.049699	1	13.500	13.500	13.444	13.444	117.402387	39.557422	13.581	111.630	4	-0.576	0.367	0.06566	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.065299	1	13.500	13.556	13.444	13.444	117.402387	39.557422	13.581	111.630	4	-0.576	0.367	0.06566	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.080899	1	13.500	13.556	13.444	13.444	117.402386	39.557424	13.581	111.628	4	-0.589	0.386	0.01764	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.096499	1	13.556	13.556	13.444	13.444	117.402386	39.557424	13.581	111.628	4	-0.589	0.386	0.01764	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.112099	1	13.556	13.556	13.444	13.444	117.402386	39.557424	13.581	111.628	4	-0.589	0.386	0.01764	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.127699	1	13.444	13.500	13.444	13.444	117.402386	39.557424	13.581	111.628	4	-0.589	0.386	0.01764	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.143299	1	13.444	13.500	13.444	13.444	117.402385	39.557426	13.576	111.622	4	-0.597	0.402	-0.03234	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.158899	1	13.444	13.556	13.444	13.500	117.402385	39.557426	13.576	111.622	4	-0.597	0.402	-0.03234	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.174499	1	13.444	13.556	13.444	13.500	117.402385	39.557426	13.576	111.622	4	-0.597	0.402	-0.03234	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.190099	1	13.500	13.500	13.444	13.500	117.402385	39.557426	13.576	111.622	4	-0.597	0.402	-0.03234	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.205699	1	13.500	13.500	13.444	13.500	117.402384	39.557427	13.578	111.618	4	-0.593	0.405	-0.12054	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.221299	1	13.500	13.556	13.556	13.556	117.402384	39.557427	13.578	111.618	4	-0.593	0.405	-0.12054	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.236899	1	13.500	13.556	13.556	13.556	117.402384	39.557427	13.578	111.618	4	-0.593	0.405	-0.12054	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.252499	1	13.500	13.444	13.444	13.500	117.402384	39.557427	13.578	111.618	4	-0.593	0.405	-0.12054	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.268099	1	13.500	13.444	13.444	13.500	117.402383	39.557429	13.579	111.619	4	-0.573	0.398	0.04900	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.283699	1	13.556	13.500	13.500	13.500	117.402383	39.557429	13.579	111.619	4	-0.573	0.398	0.04900	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.299299	1	13.556	13.500	13.500	13.500	117.402383	39.557429	13.579	111.619	4	-0.573	0.398	0.04900	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.314899	1	13.556	13.556	13.444	13.444	117.402383	39.557429	13.579	111.619	4	-0.573	0.398	0.04900	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.330499	1	13.556	13.556	13.444	13.444	117.402382	39.557431	13.569	111.621	4	-0.554	0.386	0.06468	-1.00000	0.000000	0.000000
20180902_23:52:30	1535903550.346099	1	13.613	13.444	13.500	13.500	117.402382	39.557431	13.569	111.621	4	-0.554	0.386	0.06468	0.00000	0.000000	0.000000
20180902_23:52:30	1535903550.361699	1	13.613	13.444	13.500	13.500	117.402382	39.557431	13.569	111.621	4	-0.554	0.386	0.06468	0.00000	0.000000	0.000000
20180902_23:52:30	1535903550.377299	1	13.556	13.556	13.556	13.500	117.402382	39.557431	13.569	111.621	4	-0.554	0.386	0.06468	0.00000	0.000000	0.000000
20180902_23:52:30	1535903550.392899	1	13.556	13.556	13.556	13.500	117.402381	39.557434	13.572	111.617	4	-0.536	0.379	0.01568	0.00000	0.000000	0.000000
20180902_23:52:30	1535903550.408499	1	13.613	13.444	13.500	13.444	117.402381	39.557434	13.572	111.617	4	-0.536	0.379	0.01568	0.00000	0.000000	0.000000
20180902_23:52:30	1535903550.424099	1	13.613	13.444	13.500	13.444	117.402381	39.557434	13.572	111.617	4	-0.536	0.379	0.01568	0.00000	0.000000	0.000000
