日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:10:42	1535901042.394883	1	12.150	12.094	12.150	12.150	117.380114	39.554466	12.105	-167.332	3	-0.260	-0.111	0.04998	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.410483	1	12.263	12.150	12.150	12.150	117.380114	39.554466	12.105	-167.332	3	-0.260	-0.111	0.04998	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.426083	1	12.263	12.150	12.150	12.150	117.380114	39.554466	12.105	-167.332	3	-0.260	-0.111	0.04998	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.441683	1	12.263	12.150	12.150	12.150	117.380112	39.554466	12.104	-167.333	3	-0.289	-0.091	-0.14700	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.457283	1	12.263	12.150	12.150	12.150	117.380112	39.554466	12.104	-167.333	3	-0.289	-0.091	-0.14700	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.472883	1	12.319	12.206	12.150	12.150	117.380112	39.554466	12.104	-167.333	3	-0.289	-0.091	-0.14700	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.488483	1	12.319	12.206	12.150	12.150	117.380112	39.554466	12.104	-167.333	3	-0.289	-0.091	-0.14700	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.504083	1	12.319	12.206	12.150	12.150	117.380110	39.554466	12.112	-167.337	3	-0.291	-0.063	-0.13034	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.519683	1	12.319	12.206	12.150	12.150	117.380110	39.554466	12.112	-167.337	3	-0.291	-0.063	-0.13034	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.535283	1	12.263	12.150	12.206	12.150	117.380110	39.554466	12.112	-167.337	3	-0.291	-0.063	-0.13034	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.550883	1	12.263	12.150	12.206	12.150	117.380110	39.554466	12.112	-167.337	3	-0.291	-0.063	-0.13034	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.566483	1	12.263	12.150	12.206	12.150	117.380107	39.554465	12.115	-167.339	3	-0.281	-0.038	0.01470	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.582083	1	12.263	12.206	12.150	12.150	117.380107	39.554465	12.115	-167.339	3	-0.281	-0.038	0.01470	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.597683	1	12.263	12.206	12.150	12.150	117.380107	39.554465	12.115	-167.339	3	-0.281	-0.038	0.01470	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.613283	1	12.263	12.206	12.150	12.150	117.380107	39.554465	12.115	-167.339	3	-0.281	-0.038	0.01470	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.628883	1	12.263	12.206	12.150	12.150	117.380104	39.554465	12.104	-167.340	3	-0.262	-0.025	-0.01372	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.644483	1	12.263	12.206	12.150	12.150	117.380104	39.554465	12.104	-167.340	3	-0.262	-0.025	-0.01372	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.660083	1	12.263	12.206	12.150	12.150	117.380104	39.554465	12.104	-167.340	3	-0.262	-0.025	-0.01372	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.675683	1	12.263	12.206	12.150	12.150	117.380104	39.554465	12.104	-167.340	3	-0.262	-0.025	-0.01372	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.691283	1	12.206	12.206	12.206	12.206	117.380102	39.554464	12.097	-167.336	3	-0.250	-0.035	0.14602	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.706883	1	12.206	12.206	12.206	12.206	117.380102	39.554464	12.097	-167.336	3	-0.250	-0.035	0.14602	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.722483	1	12.206	12.206	12.206	12.206	117.380102	39.554464	12.097	-167.336	3	-0.250	-0.035	0.14602	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.738083	1	12.206	12.206	12.206	12.206	117.380102	39.554464	12.097	-167.336	3	-0.250	-0.035	0.14602	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.753683	1	12.263	12.263	12.206	12.263	117.380100	39.554464	12.107	-167.332	3	-0.238	-0.059	0.11662	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.769283	1	12.263	12.263	12.206	12.263	117.380100	39.554464	12.107	-167.332	3	-0.238	-0.059	0.11662	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.784883	1	12.263	12.263	12.206	12.263	117.380100	39.554464	12.107	-167.332	3	-0.238	-0.059	0.11662	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.800483	1	12.206	12.263	12.206	12.206	117.380100	39.554464	12.107	-167.332	3	-0.238	-0.059	0.11662	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.816083	1	12.206	12.263	12.206	12.206	117.380097	39.554464	12.118	-167.324	3	-0.215	-0.107	-0.07546	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.831683	1	12.206	12.263	12.206	12.206	117.380097	39.554464	12.118	-167.324	3	-0.215	-0.107	-0.07546	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.847283	1	12.206	12.263	12.206	12.206	117.380097	39.554464	12.118	-167.324	3	-0.215	-0.107	-0.07546	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.862883	1	12.263	12.206	12.150	12.206	117.380095	39.554463	12.116	-167.318	3	-0.195	-0.150	0.04018	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.878483	1	12.263	12.206	12.150	12.206	117.380095	39.554463	12.116	-167.318	3	-0.195	-0.150	0.04018	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.894083	1	12.263	12.206	12.150	12.206	117.380095	39.554463	12.116	-167.318	3	-0.195	-0.150	0.04018	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.909683	1	12.206	12.206	12.150	12.150	117.380095	39.554463	12.116	-167.318	3	-0.195	-0.150	0.04018	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.925283	1	12.206	12.206	12.150	12.150	117.380095	39.554463	12.116	-167.318	3	-0.195	-0.150	0.04018	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.940883	1	12.206	12.206	12.150	12.150	117.380093	39.554463	12.121	-167.316	3	-0.188	-0.172	-0.04606	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.956483	1	12.206	12.206	12.150	12.150	117.380093	39.554463	12.121	-167.316	3	-0.188	-0.172	-0.04606	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.972083	1	12.206	12.150	12.150	12.150	117.380093	39.554463	12.121	-167.316	3	-0.188	-0.172	-0.04606	1.00000	0.000000	0.000000
20180902_23:10:42	1535901042.987683	1	12.206	12.150	12.150	12.150	117.380093	39.554463	12.121	-167.316	3	-0.188	-0.172	-0.04606	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.003283	1	12.206	12.150	12.150	12.150	117.380090	39.554463	12.114	-167.317	3	-0.186	-0.197	0.13622	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.018883	1	12.263	12.263	12.206	12.150	117.380090	39.554463	12.114	-167.317	3	-0.186	-0.197	0.13622	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.034483	1	12.263	12.263	12.206	12.150	117.380090	39.554463	12.114	-167.317	3	-0.186	-0.197	0.13622	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.050083	1	12.263	12.263	12.206	12.150	117.380090	39.554463	12.114	-167.317	3	-0.186	-0.197	0.13622	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.065683	1	12.263	12.263	12.206	12.150	117.380088	39.554462	12.116	-167.319	3	-0.181	-0.220	0.28420	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.081283	1	12.319	12.263	12.150	12.263	117.380088	39.554462	12.116	-167.319	3	-0.181	-0.220	0.28420	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.096883	1	12.319	12.263	12.150	12.263	117.380088	39.554462	12.116	-167.319	3	-0.181	-0.220	0.28420	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.112483	1	12.319	12.263	12.150	12.263	117.380088	39.554462	12.116	-167.319	3	-0.181	-0.220	0.28420	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.128083	1	12.263	12.150	12.206	12.263	117.380086	39.554462	12.122	-167.319	3	-0.176	-0.205	0.21756	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.143683	1	12.263	12.150	12.206	12.263	117.380086	39.554462	12.122	-167.319	3	-0.176	-0.205	0.21756	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.159283	1	12.263	12.150	12.206	12.263	117.380086	39.554462	12.122	-167.319	3	-0.176	-0.205	0.21756	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.174883	1	12.263	12.150	12.206	12.263	117.380086	39.554462	12.122	-167.319	3	-0.176	-0.205	0.21756	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.190483	1	12.263	12.263	12.150	12.206	117.380083	39.554462	12.158	-167.310	3	-0.196	-0.152	0.03920	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.206083	1	12.263	12.263	12.150	12.206	117.380083	39.554462	12.158	-167.310	3	-0.196	-0.152	0.03920	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.221683	1	12.263	12.263	12.150	12.206	117.380083	39.554462	12.158	-167.310	3	-0.196	-0.152	0.03920	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.237283	1	12.263	12.263	12.150	12.206	117.380083	39.554462	12.158	-167.310	3	-0.196	-0.152	0.03920	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.252883	1	12.263	12.263	12.150	12.206	117.380080	39.554461	12.158	-167.297	3	-0.223	-0.130	-0.07252	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.268483	1	12.263	12.263	12.150	12.206	117.380080	39.554461	12.158	-167.297	3	-0.223	-0.130	-0.07252	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.284083	1	12.263	12.263	12.150	12.206	117.380080	39.554461	12.158	-167.297	3	-0.223	-0.130	-0.07252	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.299683	1	12.319	12.263	12.206	12.206	117.380080	39.554461	12.158	-167.297	3	-0.223	-0.130	-0.07252	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.315283	1	12.319	12.263	12.206	12.206	117.380078	39.554461	12.158	-167.294	3	-0.238	-0.119	-0.09800	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.330883	1	12.319	12.263	12.206	12.206	117.380078	39.554461	12.158	-167.294	3	-0.238	-0.119	-0.09800	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.346483	1	12.263	12.206	12.263	12.263	117.380078	39.554461	12.158	-167.294	3	-0.238	-0.119	-0.09800	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.362083	1	12.263	12.206	12.263	12.263	117.380078	39.554461	12.158	-167.294	3	-0.238	-0.119	-0.09800	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.377683	1	12.263	12.206	12.263	12.263	117.380076	39.554461	12.167	-167.299	3	-0.250	-0.118	0.13034	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.393283	1	12.263	12.206	12.263	12.263	117.380076	39.554461	12.167	-167.299	3	-0.250	-0.118	0.13034	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.408883	1	12.263	12.263	12.263	12.150	117.380076	39.554461	12.167	-167.299	3	-0.250	-0.118	0.13034	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.424483	1	12.263	12.263	12.263	12.150	117.380076	39.554461	12.167	-167.299	3	-0.250	-0.118	0.13034	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.440083	1	12.263	12.263	12.263	12.150	117.380073	39.554460	12.184	-167.311	3	-0.278	-0.113	-0.02842	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.455683	1	12.319	12.263	12.263	12.263	117.380073	39.554460	12.184	-167.311	3	-0.278	-0.113	-0.02842	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.471283	1	12.319	12.263	12.263	12.263	117.380073	39.554460	12.184	-167.311	3	-0.278	-0.113	-0.02842	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.486883	1	12.319	12.263	12.263	12.263	117.380073	39.554460	12.184	-167.311	3	-0.278	-0.113	-0.02842	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.502483	1	12.319	12.263	12.263	12.263	117.380071	39.554460	12.188	-167.321	3	-0.309	-0.136	-0.11368	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.518083	1	12.263	12.263	12.263	12.263	117.380071	39.554460	12.188	-167.321	3	-0.309	-0.136	-0.11368	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.533683	1	12.263	12.263	12.263	12.263	117.380071	39.554460	12.188	-167.321	3	-0.309	-0.136	-0.11368	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.549283	1	12.263	12.263	12.263	12.263	117.380071	39.554460	12.188	-167.321	3	-0.309	-0.136	-0.11368	1.00000	0.000000	0.000000
20180902_23:10:43	1535901043.564883	1	12.263	12.263	12.263	12.263	117.380069	39.554460	12.184	-167.325	3	-0.334	-0.207	-0.21168	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.580483	1	12.263	12.263	12.263	12.206	117.380069	39.554460	12.184	-167.325	3	-0.334	-0.207	-0.21168	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.596083	1	12.263	12.263	12.263	12.206	117.380069	39.554460	12.184	-167.325	3	-0.334	-0.207	-0.21168	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.611683	1	12.263	12.263	12.263	12.206	117.380069	39.554460	12.184	-167.325	3	-0.334	-0.207	-0.21168	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.627283	1	12.319	12.263	12.263	12.263	117.380066	39.554459	12.181	-167.327	3	-0.349	-0.279	-0.08036	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.642883	1	12.319	12.263	12.263	12.263	117.380066	39.554459	12.181	-167.327	3	-0.349	-0.279	-0.08036	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.658483	1	12.319	12.263	12.263	12.263	117.380066	39.554459	12.181	-167.327	3	-0.349	-0.279	-0.08036	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.674083	1	12.319	12.263	12.263	12.263	117.380063	39.554459	12.194	-167.335	3	-0.368	-0.297	0.11466	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.689683	1	12.206	12.206	12.263	12.263	117.380063	39.554459	12.194	-167.335	3	-0.368	-0.297	0.11466	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.705283	1	12.206	12.206	12.263	12.263	117.380063	39.554459	12.194	-167.335	3	-0.368	-0.297	0.11466	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.720883	1	12.206	12.206	12.263	12.263	117.380063	39.554459	12.194	-167.335	3	-0.368	-0.297	0.11466	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.736483	1	12.319	12.206	12.263	12.206	117.380063	39.554459	12.194	-167.335	3	-0.368	-0.297	0.11466	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.752083	1	12.319	12.206	12.263	12.206	117.380061	39.554458	12.201	-167.346	3	-0.390	-0.299	-0.09408	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.767683	1	12.319	12.206	12.263	12.206	117.380061	39.554458	12.201	-167.346	3	-0.390	-0.299	-0.09408	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.783283	1	12.319	12.206	12.263	12.206	117.380061	39.554458	12.201	-167.346	3	-0.390	-0.299	-0.09408	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.798883	1	12.319	12.206	12.206	12.206	117.380061	39.554458	12.201	-167.346	3	-0.390	-0.299	-0.09408	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.814483	1	12.319	12.206	12.206	12.206	117.380059	39.554458	12.202	-167.364	3	-0.423	-0.301	-0.00686	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.830083	1	12.319	12.206	12.206	12.206	117.380059	39.554458	12.202	-167.364	3	-0.423	-0.301	-0.00686	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.845683	1	12.375	12.263	12.263	12.206	117.380059	39.554458	12.202	-167.364	3	-0.423	-0.301	-0.00686	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.861283	1	12.375	12.263	12.263	12.206	117.380059	39.554458	12.202	-167.364	3	-0.423	-0.301	-0.00686	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.876883	1	12.375	12.263	12.263	12.206	117.380056	39.554458	12.196	-167.382	3	-0.446	-0.279	-0.09800	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.892483	1	12.375	12.263	12.263	12.206	117.380056	39.554458	12.196	-167.382	3	-0.446	-0.279	-0.09800	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.908083	1	12.319	12.263	12.319	12.263	117.380056	39.554458	12.196	-167.382	3	-0.446	-0.279	-0.09800	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.923683	1	12.319	12.263	12.319	12.263	117.380056	39.554458	12.196	-167.382	3	-0.446	-0.279	-0.09800	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.939283	1	12.319	12.263	12.319	12.263	117.380054	39.554457	12.200	-167.394	3	-0.447	-0.236	-0.31948	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.954883	1	12.431	12.319	12.319	12.263	117.380054	39.554457	12.200	-167.394	3	-0.447	-0.236	-0.31948	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.970483	1	12.431	12.319	12.319	12.263	117.380054	39.554457	12.200	-167.394	3	-0.447	-0.236	-0.31948	3.00000	0.000000	0.000000
20180902_23:10:43	1535901043.986083	1	12.431	12.319	12.319	12.263	117.380054	39.554457	12.200	-167.394	3	-0.447	-0.236	-0.31948	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.001683	1	12.431	12.319	12.319	12.263	117.380051	39.554457	12.213	-167.402	3	-0.413	-0.212	-0.06174	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.017283	1	12.375	12.319	12.319	12.263	117.380051	39.554457	12.213	-167.402	3	-0.413	-0.212	-0.06174	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.032883	1	12.375	12.319	12.319	12.263	117.380051	39.554457	12.213	-167.402	3	-0.413	-0.212	-0.06174	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.048483	1	12.375	12.319	12.319	12.263	117.380051	39.554457	12.213	-167.402	3	-0.413	-0.212	-0.06174	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.064083	1	12.319	12.319	12.319	12.263	117.380049	39.554457	12.206	-167.412	3	-0.360	-0.214	-0.10878	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.079683	1	12.319	12.319	12.319	12.263	117.380049	39.554457	12.206	-167.412	3	-0.360	-0.214	-0.10878	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.095283	1	12.319	12.319	12.319	12.263	117.380049	39.554457	12.206	-167.412	3	-0.360	-0.214	-0.10878	3.00000	0.000000	0.000000
20180902_23:10:44	1535901044.110883	1	12.319	12.319	12.319	12.263	117.380049	39.554457	12.206	-167.412	3	-0.360	-0.214	-0.10878	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.126483	1	12.375	12.319	12.319	12.319	117.380047	39.554457	12.187	-167.429	3	-0.298	-0.207	0.16268	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.142083	1	12.375	12.319	12.319	12.319	117.380047	39.554457	12.187	-167.429	3	-0.298	-0.207	0.16268	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.157683	1	12.375	12.319	12.319	12.319	117.380047	39.554457	12.187	-167.429	3	-0.298	-0.207	0.16268	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.173283	1	12.375	12.319	12.319	12.319	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.188883	1	12.375	12.319	12.319	12.319	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.204483	1	12.375	12.319	12.319	12.319	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.220083	1	12.375	12.319	12.319	12.319	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.235683	1	12.375	12.319	12.319	12.263	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.251283	1	12.375	12.319	12.319	12.263	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.266883	1	12.375	12.319	12.319	12.263	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.282483	1	12.375	12.319	12.319	12.263	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.298083	1	12.319	12.319	12.319	12.263	117.380044	39.554456	12.181	-167.452	3	-0.230	-0.165	0.05978	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.313683	1	12.319	12.319	12.319	12.263	117.380040	39.554456	12.185	-167.495	3	-0.070	-0.085	0.04508	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.329283	1	12.319	12.319	12.319	12.263	117.380040	39.554456	12.185	-167.495	3	-0.070	-0.085	0.04508	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.344883	1	12.263	12.263	12.263	12.263	117.380040	39.554456	12.185	-167.495	3	-0.070	-0.085	0.04508	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.360483	1	12.263	12.263	12.263	12.263	117.380037	39.554455	12.189	-167.520	3	-0.013	-0.049	-0.19502	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.376083	1	12.263	12.263	12.263	12.263	117.380037	39.554455	12.189	-167.520	3	-0.013	-0.049	-0.19502	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.391683	1	12.263	12.263	12.263	12.263	117.380037	39.554455	12.189	-167.520	3	-0.013	-0.049	-0.19502	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.407283	1	12.319	12.319	12.263	12.263	117.380037	39.554455	12.189	-167.520	3	-0.013	-0.049	-0.19502	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.422883	1	12.319	12.319	12.263	12.263	117.380037	39.554455	12.189	-167.520	3	-0.013	-0.049	-0.19502	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.438483	1	12.319	12.319	12.263	12.263	117.380034	39.554455	12.190	-167.537	3	0.008	-0.057	0.08624	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.454083	1	12.375	12.263	12.263	12.263	117.380034	39.554455	12.190	-167.537	3	0.008	-0.057	0.08624	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.469683	1	12.375	12.263	12.263	12.263	117.380034	39.554455	12.190	-167.537	3	0.008	-0.057	0.08624	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.485283	1	12.375	12.263	12.263	12.263	117.380034	39.554455	12.190	-167.537	3	0.008	-0.057	0.08624	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.500883	1	12.375	12.263	12.263	12.263	117.380032	39.554455	12.193	-167.540	3	0.019	-0.097	0.17444	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.516483	1	12.375	12.206	12.263	12.319	117.380032	39.554455	12.193	-167.540	3	0.019	-0.097	0.17444	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.532083	1	12.375	12.206	12.263	12.319	117.380032	39.554455	12.193	-167.540	3	0.019	-0.097	0.17444	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.547683	1	12.375	12.206	12.263	12.319	117.380032	39.554455	12.193	-167.540	3	0.019	-0.097	0.17444	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.563283	1	12.319	12.263	12.263	12.263	117.380030	39.554455	12.210	-167.532	3	0.028	-0.130	-0.00294	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.578883	1	12.319	12.263	12.263	12.263	117.380030	39.554455	12.210	-167.532	3	0.028	-0.130	-0.00294	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.594483	1	12.319	12.263	12.263	12.263	117.380030	39.554455	12.210	-167.532	3	0.028	-0.130	-0.00294	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.610083	1	12.319	12.263	12.263	12.263	117.380030	39.554455	12.210	-167.532	3	0.028	-0.130	-0.00294	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.625683	1	12.375	12.263	12.263	12.206	117.380027	39.554454	12.223	-167.529	3	0.024	-0.141	0.09898	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.641283	1	12.375	12.263	12.263	12.206	117.380027	39.554454	12.223	-167.529	3	0.024	-0.141	0.09898	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.656883	1	12.375	12.263	12.263	12.206	117.380027	39.554454	12.223	-167.529	3	0.024	-0.141	0.09898	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.672483	1	12.319	12.319	12.263	12.206	117.380027	39.554454	12.223	-167.529	3	0.024	-0.141	0.09898	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.688083	1	12.319	12.319	12.263	12.206	117.380025	39.554454	12.222	-167.543	3	-0.002	-0.150	-0.15680	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.703683	1	12.319	12.319	12.263	12.206	117.380025	39.554454	12.222	-167.543	3	-0.002	-0.150	-0.15680	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.719283	1	12.319	12.319	12.263	12.206	117.380025	39.554454	12.222	-167.543	3	-0.002	-0.150	-0.15680	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.734883	1	12.319	12.263	12.319	12.263	117.380025	39.554454	12.222	-167.543	3	-0.002	-0.150	-0.15680	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.750483	1	12.319	12.263	12.319	12.263	117.380022	39.554454	12.222	-167.577	3	-0.035	-0.202	0.03822	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.766083	1	12.319	12.263	12.319	12.263	117.380022	39.554454	12.222	-167.577	3	-0.035	-0.202	0.03822	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.781683	1	12.319	12.319	12.263	12.263	117.380022	39.554454	12.222	-167.577	3	-0.035	-0.202	0.03822	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.797283	1	12.319	12.319	12.263	12.263	117.380022	39.554454	12.222	-167.577	3	-0.035	-0.202	0.03822	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.812883	1	12.319	12.319	12.263	12.263	117.380020	39.554454	12.230	-167.595	3	-0.047	-0.254	0.15582	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.828483	1	12.319	12.319	12.263	12.263	117.380020	39.554454	12.230	-167.595	3	-0.047	-0.254	0.15582	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.844083	1	12.263	12.319	12.319	12.319	117.380020	39.554454	12.230	-167.595	3	-0.047	-0.254	0.15582	2.00000	0.000000	0.000000
20180902_23:10:44	1535901044.859683	1	12.263	12.319	12.319	12.319	117.380020	39.554454	12.230	-167.595	3	-0.047	-0.254	0.15582	2.00000	0.000000	0.000000
